"state","district","year","party","office","score","democrat","lagdemocrat","demvoteshare"
3,7,1958,100,1,58.7999992370605,1,1,0.755827307701111
3,7,1958,100,1,73.0400009155273,1,1,0.755827307701111
3,7,1960,100,1,67.3300018310547,1,1,1
3,7,1964,100,1,71.6900024414062,1,1,0.76947546005249
3,7,1964,100,1,73.620002746582,1,1,0.76947546005249
3,7,1966,100,1,66.25,1,1,0.744941532611847
3,7,1966,100,1,86.5999984741211,1,1,0.744941532611847
3,7,1968,100,1,81.5299987792969,1,1,0.625157535076141
3,7,1968,100,1,89.7399978637695,1,1,0.625157535076141
3,7,1970,100,1,62.8400001525879,1,1,0.72221040725708
3,7,1970,100,1,67.5299987792969,1,1,0.72221040725708
3,7,1974,100,1,36.1800003051758,1,1,1
3,7,1974,100,1,67.6100006103516,1,1,1
3,7,1976,100,1,115.870002746582,1,1,0.813930511474609
3,7,1976,100,1,102.120002746582,1,1,0.813930511474609
3,7,1978,100,1,88,1,1,1
3,7,1978,100,1,94.9100036621094,1,1,1
3,7,1980,100,1,95.870002746582,1,1,1
3,7,1980,100,1,100.660003662109,1,1,1
3,7,1984,100,1,93.4300003051758,1,1,0.714146614074707
3,7,1984,100,1,102.360000610352,1,1,0.714146614074707
3,7,1986,100,1,83.6800003051758,1,1,1
3,7,1986,100,1,89.5400009155273,1,1,1
3,7,1988,100,1,92.3000030517578,1,1,1
3,7,1988,100,1,94.7600021362305,1,1,1
3,7,1990,100,2,102.169998168945,1,1,1
3,7,1990,100,2,95.6500015258789,1,1,1
3,8,1948,200,1,8.80000019073486,0,0,0.489647477865219
3,8,1948,200,1,-2.22000002861023,0,0,0.489647477865219
3,8,1950,200,1,3.28999996185303,0,0,0.460971087217331
3,8,1950,200,1,-2.04999995231628,0,0,0.460971087217331
3,8,1954,100,1,58.9700012207031,1,0,0.531937062740326
3,8,1954,100,1,32.7299995422363,1,0,0.531937062740326
3,8,1956,100,1,73.6800003051758,1,1,0.547847747802734
3,8,1956,100,1,65.7200012207031,1,1,0.547847747802734
3,8,1958,100,1,73.0400009155273,1,1,0.663552343845367
3,8,1958,100,1,58.7999992370605,1,1,0.663552343845367
3,8,1960,100,1,67.3300018310547,1,1,0.657528340816498
3,8,1964,100,1,73.620002746582,1,1,1
3,8,1964,100,1,81.4800033569336,1,1,1
3,8,1966,100,1,78.6900024414062,1,1,1
3,8,1966,100,1,84.8199996948242,1,1,1
3,8,1968,100,1,77.4599990844727,1,1,1
3,8,1968,100,1,89.7399978637695,1,1,1
3,8,1970,100,1,80.4100036621094,1,1,1
3,8,1970,100,1,75.4700012207031,1,1,1
3,8,1974,100,1,73.1699981689453,1,1,1
3,8,1974,100,1,68.3300018310547,1,1,1
3,8,1990,100,1,97.1100006103516,1,1,0.761452496051788
3,8,1990,100,1,90.4899978637695,1,1,0.761452496051788
3,9,1950,200,1,3.28999996185303,0,0,0.415656298398972
3,9,1950,200,1,-2.04999995231628,0,0,0.415656298398972
3,9,1954,200,1,-18.3999996185303,0,0,0.43417951464653
3,9,1954,200,1,0.709999978542328,0,0,0.43417951464653
3,9,1956,200,1,-0.870000004768372,0,0,0.389093697071075
3,9,1956,200,1,-7.55999994277954,0,0,0.389093697071075
3,9,1958,200,1,20.4899997711182,0,0,0.453114569187164
3,9,1958,200,1,12.6000003814697,0,0,0.453114569187164
3,9,1960,200,1,24.0499992370605,0,0,0.442932665348053
3,9,1976,100,1,91.3000030517578,1,1,0.750469505786896
3,9,1976,100,1,96.4000015258789,1,1,0.750469505786896
3,9,1978,100,1,78.9700012207031,1,1,1
3,9,1978,100,1,76,1,1,1
3,9,1980,100,1,75.3399963378906,1,1,1
3,9,1980,100,1,59.439998626709,1,1,1
3,9,1984,100,1,91.870002746582,1,1,1
3,9,1984,100,1,83.5500030517578,1,1,1
3,9,1986,100,1,77.9100036621094,1,1,1
3,9,1986,100,1,83.6800003051758,1,1,1
3,9,1988,100,1,89.9899978637695,1,1,1
3,9,1988,100,1,76.0199966430664,1,1,1
3,9,1990,100,1,92.0599975585938,1,1,1
3,9,1990,100,1,80.1800003051758,1,1,1
3,10,1948,200,1,20.0400009155273,0,0,0.30464443564415
3,10,1948,200,1,2.35999989509583,0,0,0.30464443564415
3,10,1950,200,1,3.28999996185303,0,0,0.418080121278763
3,10,1950,200,1,29.2900009155273,0,0,0.418080121278763
3,10,1954,200,1,44.6599998474121,0,0,0.493382722139359
3,10,1954,200,1,32.7299995422363,0,0,0.493382722139359
3,10,1956,200,1,28.6399993896484,0,0,0.470361888408661
3,10,1956,200,1,61.25,0,0,0.470361888408661
3,10,1958,200,1,31.0799999237061,0,0,0.478199601173401
3,10,1958,200,1,20.4899997711182,0,0,0.478199601173401
3,10,1960,200,1,9.63000011444092,0,0,0.417794942855835
3,10,1964,200,1,19.4599990844727,0,0,0.370199888944626
3,10,1964,200,1,25.8999996185303,0,0,0.370199888944626
3,10,1966,200,1,56.7299995422363,0,0,0.489008456468582
3,10,1966,200,1,53.2599983215332,0,0,0.489008456468582
3,10,1968,200,1,73.4000015258789,0,0,0.326311469078064
3,10,1968,200,1,63.8499984741211,0,0,0.326311469078064
3,10,1970,200,1,75.4599990844727,0,0,0.429603308439255
3,10,1970,200,1,69.6399993896484,0,0,0.429603308439255
3,10,1974,200,1,73.5199966430664,0,0,0.358459949493408
3,10,1974,200,1,73.1699981689453,0,0,0.358459949493408
3,10,1976,200,1,70.4499969482422,0,0,0
3,10,1976,200,1,75.0599975585938,0,0,0
3,10,1978,200,1,76,0,0,0.388552129268646
3,10,1978,200,1,41.7700004577637,0,0,0.388552129268646
3,10,1980,200,1,80.4000015258789,0,0,0.393835991621017
3,10,1980,200,1,54.2400016784668,0,0,0.393835991621017
3,10,1984,100,1,102.360000610352,1,1,0.55707985162735
3,10,1984,100,1,93.4300003051758,1,1,0.55707985162735
3,10,1986,100,1,93.879997253418,1,1,0.710861921310425
3,10,1986,100,1,93.4100036621094,1,1,0.710861921310425
3,10,1988,100,1,98.4000015258789,1,1,0.666726052761078
3,10,1988,100,1,94.7600021362305,1,1,0.666726052761078
3,10,1990,100,1,92.0599975585938,1,1,0.534082353115082
3,10,1990,100,1,95.6500015258789,1,1,0.534082353115082
3,11,1948,100,1,60.2799987792969,1,1,1
3,11,1948,100,1,57.9000015258789,1,1,1
3,11,1950,100,1,63.1300010681152,1,1,0.827341258525848
3,11,1950,100,1,48.2599983215332,1,1,0.827341258525848
3,11,1954,100,1,74.3099975585938,1,1,0.78232216835022
3,11,1954,100,1,53.1800003051758,1,1,0.78232216835022
3,11,1956,100,1,65.7200012207031,1,1,0.753110468387604
3,11,1956,100,1,61.25,1,1,0.753110468387604
3,11,1958,100,1,68.0400009155273,1,1,0.803944885730743
3,11,1958,100,1,73.0400009155273,1,1,0.803944885730743
3,11,1960,100,1,74.5400009155273,1,1,1
3,11,1964,100,1,81.4800033569336,1,1,1
3,11,1964,100,1,69.5100021362305,1,1,1
3,11,1966,100,1,84.8199996948242,1,1,0.747819423675537
3,11,1966,100,1,71.6699981689453,1,1,0.747819423675537
3,11,1968,100,1,65.2600021362305,1,1,1
3,11,1968,100,1,57.1399993896484,1,1,1
3,11,1970,100,1,99.75,1,1,1
3,11,1970,100,1,88.3399963378906,1,1,1
3,11,1974,100,1,82.4499969482422,1,1,1
3,11,1974,100,1,68.3300018310547,1,1,1
3,11,1976,100,1,37.1800003051758,1,1,1
3,11,1976,100,1,44.4900016784668,1,1,1
3,11,1978,100,1,63.0299987792969,1,1,1
3,11,1978,100,1,81,1,1,1
3,11,1980,100,1,80.4000015258789,1,1,1
3,11,1980,100,1,69.8499984741211,1,1,1
3,11,1984,100,1,81.3899993896484,1,1,1
3,11,1984,100,1,73.6600036621094,1,1,1
3,11,1986,100,1,73.4899978637695,1,1,1
3,11,1986,100,1,70.1500015258789,1,1,1
3,11,1988,100,1,58.7299995422363,1,1,0.808176457881927
3,11,1988,100,1,70.9300003051758,1,1,0.808176457881927
3,11,1990,100,1,76.879997253418,1,1,1
3,11,1990,100,1,69.8600006103516,1,1,1
3,12,1948,100,1,70.7799987792969,1,1,1
3,12,1948,100,1,66.2799987792969,1,1,1
3,12,1950,100,1,77,1,1,0.860083878040314
3,12,1950,100,1,73.8300018310547,1,1,0.860083878040314
3,12,1954,100,1,83.8600006103516,1,1,1
3,12,1954,100,1,74.3099975585938,1,1,1
3,12,1956,100,1,73.6800003051758,1,1,0.824847280979156
3,12,1956,100,1,65.7200012207031,1,1,0.824847280979156
3,12,1958,100,1,68.0400009155273,1,1,1
3,12,1958,100,1,73.0400009155273,1,1,1
3,12,1960,100,1,67.3300018310547,1,1,1
3,12,1964,200,1,19.4599990844727,0,0,0.403739780187607
3,12,1964,200,1,21.7900009155273,0,0,0.403739780187607
3,12,1966,200,1,22.6200008392334,0,0,0.449959456920624
3,12,1966,200,1,34.7700004577637,0,0,0.449959456920624
3,12,1968,200,1,37.9500007629395,0,0,0
3,12,1968,200,1,40.8600006103516,0,0,0
3,12,1970,200,1,29.8700008392334,0,0,0.496182441711426
3,12,1970,200,1,21.0799999237061,0,0,0.496182441711426
3,12,1974,100,1,97.3000030517578,1,1,0.747868657112122
3,12,1974,100,1,104.629997253418,1,1,0.747868657112122
3,12,1976,100,1,122.360000610352,1,1,1
3,12,1976,100,1,112.940002441406,1,1,1
3,12,1978,100,1,100,1,1,1
3,12,1978,100,1,100.230003356934,1,1,1
3,12,1980,100,1,106.269996643066,1,1,0.732172548770905
3,12,1980,100,1,95.5999984741211,1,1,0.732172548770905
3,13,1948,200,1,26.0400009155273,0,0,0.434377819299698
3,13,1948,200,1,8.80000019073486,0,0,0.434377819299698
3,13,1950,200,1,23.2299995422363,0,0,0.375046670436859
3,13,1950,200,1,22.7000007629395,0,0,0.375046670436859
3,13,1954,200,1,44.6599998474121,0,0,0.420046180486679
3,13,1954,200,1,22.5,0,0,0.420046180486679
3,13,1956,200,1,14.5100002288818,0,0,0.443767100572586
3,13,1956,200,1,48.8300018310547,0,0,0.443767100572586
3,13,1958,100,1,68.0400009155273,1,0,0.535059750080109
3,13,1958,100,1,73.0400009155273,1,0,0.535059750080109
3,13,1960,100,1,74.5400009155273,1,1,0.585344254970551
3,14,1950,200,1,-2.78999996185303,0,0,0.354111880064011
3,14,1950,200,1,3.73000001907349,0,0,0.354111880064011
3,14,1956,200,1,14.5100002288818,0,0,0.37615829706192
3,14,1956,200,1,48.8300018310547,0,0,0.37615829706192
3,14,1958,200,1,12.6000003814697,0,0,0.389585047960281
3,14,1958,200,1,44.0200004577637,0,0,0.389585047960281
3,14,1960,200,1,31.2700004577637,0,0,0.396887302398682
4,1,1948,200,1,20.0400009155273,0,0,0.441700547933578
4,1,1948,200,1,15.2399997711182,0,0,0.441700547933578
4,1,1950,200,1,17.1599998474121,0,0,0.424805998802185
4,1,1950,200,1,16.9200000762939,0,0,0.424805998802185
4,1,1954,200,1,32.7299995422363,0,0,0.497826009988785
4,1,1954,200,1,58.9700012207031,0,0,0.497826009988785
4,1,1956,200,1,58.6500015258789,0,0,0.425982415676117
4,1,1956,200,1,48.8300018310547,0,0,0.425982415676117
4,1,1958,200,1,49.560001373291,0,0,0.412520498037338
4,1,1958,200,1,55.7900009155273,0,0,0.412520498037338
4,1,1960,200,1,60.1100006103516,0,0,0.434542953968048
4,1,1964,100,1,71.6900024414062,1,0,0.513496816158295
4,1,1964,100,1,73.620002746582,1,0,0.513496816158295
4,1,1966,200,1,5.78000020980835,0,1,0.437686532735825
4,1,1966,200,1,16.1200008392334,0,1,0.437686532735825
4,1,1968,200,1,8.32999992370605,0,0,0.366300523281097
4,1,1968,200,1,18.7700004577637,0,0,0.366300523281097
4,1,1970,200,1,14.0200004577637,0,0,0.325841635465622
4,1,1970,200,1,8.44999980926514,0,0,0.325841635465622
4,1,1974,100,1,62.9700012207031,1,0,0.521330714225769
4,1,1974,100,1,83.8899993896484,1,0,0.521330714225769
4,1,1976,100,1,80.4700012207031,1,1,0.691538453102112
4,1,1976,100,1,57.4700012207031,1,1,0.691538453102112
4,1,1978,100,1,55,1,1,0.627309799194336
4,1,1978,100,1,66.2200012207031,1,1,0.627309799194336
4,1,1980,100,1,75.0500030517578,1,1,0.607916831970215
4,1,1980,100,1,60.1399993896484,1,1,0.607916831970215
4,1,1984,200,1,2.74000000953674,0,1,0.407754629850388
4,1,1984,200,1,-0.449999988079071,0,1,0.407754629850388
4,1,1986,200,1,0.379999995231628,0,0,0.436459392309189
4,1,1986,200,1,-2.97000002861023,0,0,0.436459392309189
4,2,1948,200,1,8.80000019073486,0,0,0.421123802661896
4,2,1948,200,1,14.8999996185303,0,0,0.421123802661896
4,2,1950,200,1,16.9200000762939,0,0,0.355406105518341
4,2,1950,200,1,10.2200002670288,0,0,0.355406105518341
4,2,1954,200,1,44.6599998474121,0,0,0.395795077085495
4,2,1954,200,1,42.9599990844727,0,0,0.395795077085495
4,2,1956,200,1,48.8300018310547,0,0,0.340280085802078
4,2,1956,200,1,43.6500015258789,0,0,0.340280085802078
4,2,1958,200,1,31.0799999237061,0,0,0.414166152477264
4,2,1958,200,1,11.8599996566772,0,0,0.414166152477264
4,2,1960,200,1,24.0499992370605,0,0,0.396946728229523
4,2,1964,200,1,29.25,0,0,0.498808592557907
4,2,1964,200,1,25.8999996185303,0,0,0.498808592557907
4,2,1966,200,1,22.6200008392334,0,0,0.331650078296661
4,2,1966,200,1,20.7099990844727,0,0,0.331650078296661
4,2,1968,200,1,37.9500007629395,0,0,0.288572549819946
4,2,1968,200,1,44.9300003051758,0,0,0.288572549819946
4,2,1970,200,1,32.8400001525879,0,0,0.303716003894806
4,2,1970,200,1,26.9099998474121,0,0,0.303716003894806
4,2,1974,200,1,26.8500003814697,0,0,0.357692211866379
4,2,1974,200,1,19.3600006103516,0,0,0.357692211866379
4,2,1976,200,1,12.0500001907349,0,0,0.394665956497192
4,2,1976,200,1,26.3600006103516,0,0,0.394665956497192
4,2,1978,200,1,23,0,0,0.318711161613464
4,2,1978,200,1,9.89000034332275,0,0,0.318711161613464
4,2,1980,200,1,34.8199996948242,0,0,0.3586106300354
4,2,1980,200,1,28.2199993133545,0,0,0.3586106300354
4,2,1984,200,1,19.3099994659424,0,0,0.233165219426155
4,2,1984,200,1,7.98000001907349,0,0,0.233165219426155
4,2,1986,200,1,12.0100002288818,0,0,0.257782191038132
4,2,1986,200,1,2.13000011444092,0,0,0.257782191038132
4,2,1988,200,1,13.9700002670288,0,0,0.428218066692352
4,2,1988,200,1,13.75,0,0,0.428218066692352
5,1,1948,100,1,77.4100036621094,1,1,0.62017959356308
5,1,1948,100,1,77.2200012207031,1,1,0.62017959356308
5,1,1950,100,1,73.8300018310547,1,1,0.63151216506958
5,1,1950,100,1,77,1,1,0.63151216506958
5,1,1954,100,1,63.4099998474121,1,1,0.591278314590454
5,1,1954,100,1,74.3099975585938,1,1,0.591278314590454
5,1,1956,100,1,87.2300033569336,1,1,0.557706713676453
5,1,1956,100,1,72.7799987792969,1,1,0.557706713676453
5,1,1958,100,1,68.0400009155273,1,1,0.6285240650177
5,1,1958,100,1,73.0400009155273,1,1,0.6285240650177
5,1,1960,100,1,74.5400009155273,1,1,0.662310123443604
5,1,1964,100,1,81.4800033569336,1,1,0.662540912628174
5,1,1964,100,1,69.5100021362305,1,1,0.662540912628174
5,1,1966,100,1,78.3199996948242,1,1,0.568108141422272
5,1,1966,100,1,78.6900024414062,1,1,0.568108141422272
5,1,1968,100,1,83.0299987792969,1,1,0.610861957073212
5,1,1968,100,1,73.4000015258789,1,1,0.610861957073212
5,1,1970,100,1,86.3600006103516,1,1,0.619648814201355
5,1,1970,100,1,81.3000030517578,1,1,0.619648814201355
5,1,1974,100,1,99.4400024414062,1,1,0.729222059249878
5,1,1974,100,1,92.6600036621094,1,1,0.729222059249878
5,1,1976,100,1,83.4300003051758,1,1,0.631510019302368
5,1,1976,100,1,85.879997253418,1,1,0.631510019302368
5,1,1978,100,1,87,1,1,0.612422347068787
5,1,1978,100,1,82.1600036621094,1,1,0.612422347068787
5,1,1980,100,1,75.0500030517578,1,1,0.676125407218933
5,1,1980,100,1,90.5299987792969,1,1,0.676125407218933
5,1,1984,100,1,78.6100006103516,1,1,0.685084700584412
5,1,1984,100,1,70.9000015258789,1,1,0.685084700584412
5,1,1986,100,1,77.9100036621094,1,1,0.57689493894577
5,1,1986,100,1,68.3899993896484,1,1,0.57689493894577
5,1,1988,200,1,58.7299995422363,0,1,0.443671673536301
5,1,1988,200,1,51.8699989318848,0,1,0.443671673536301
5,1,1990,200,1,46.5299987792969,0,0,0.448397845029831
5,1,1990,200,1,49.2299995422363,0,0,0.448397845029831
5,2,1948,100,1,70.7799987792969,1,1,0.596558094024658
5,2,1948,100,1,71.4199981689453,1,1,0.596558094024658
5,2,1950,100,1,73.8300018310547,1,1,0.607800126075745
5,2,1950,100,1,63.1300010681152,1,1,0.607800126075745
5,2,1954,100,1,53.1800003051758,1,1,0.605088591575623
5,2,1954,100,1,74.3099975585938,1,1,0.605088591575623
5,2,1956,100,1,58.6500015258789,1,1,0.52209198474884
5,2,1956,100,1,73.6800003051758,1,1,0.52209198474884
5,2,1958,100,1,73.0400009155273,1,1,0.633633136749268
5,2,1958,100,1,78.129997253418,1,1,0.633633136749268
5,2,1960,100,1,74.5400009155273,1,1,0.703746199607849
5,2,1964,100,1,60.4599990844727,1,1,0.813499212265015
5,2,1964,100,1,81.4800033569336,1,1,0.813499212265015
5,2,1966,100,2,78.6900024414062,1,1,0.646622657775879
5,2,1966,100,2,80.1800003051758,1,1,0.646622657775879
5,2,1968,100,1,83.0299987792969,1,1,0.612423837184906
5,2,1968,100,1,81.5299987792969,1,1,0.612423837184906
5,2,1970,100,1,81.3000030517578,1,1,0.663153946399689
5,2,1970,100,1,83.3899993896484,1,1,0.663153946399689
5,2,1974,100,1,92.6600036621094,1,1,0.782251834869385
5,2,1974,100,1,89.0699996948242,1,1,0.782251834869385
5,2,1976,100,1,57.4700012207031,1,1,0.772686123847961
5,2,1976,100,1,69.6500015258789,1,1,0.772686123847961
5,2,1978,100,1,64,1,1,0.526101291179657
5,2,1978,100,1,73.6600036621094,1,1,0.526101291179657
5,2,1980,200,1,75.0500030517578,0,1,0.446913152933121
5,2,1980,200,1,85.4700012207031,0,1,0.446913152933121
5,2,1984,200,1,55.1699981689453,0,0,0.322508037090302
5,2,1984,200,1,78.6100006103516,0,0,0.322508037090302
5,2,1986,200,1,70.1500015258789,0,0,0.281852722167969
5,2,1986,200,1,73.4899978637695,0,0,0.281852722167969
5,2,1988,200,1,70.9300003051758,0,0,0.278767496347427
5,2,1988,200,1,76.0199966430664,0,0,0.278767496347427
5,2,1990,100,1,85.3300018310547,1,0,0.5921391248703
5,2,1990,100,1,97.1100006103516,1,0,0.5921391248703
6,99,1948,200,1,2.35999989509583,0,0,0.39203730225563
6,99,1948,200,1,-2.22000002861023,0,0,0.39203730225563
6,99,1950,200,1,22.7000007629395,0,0,0.258182972669601
6,99,1950,200,1,17.1599998474121,0,0,0.258182972669601
6,99,1954,200,1,42.9599990844727,0,0,0.386239558458328
6,99,1954,200,1,58.9700012207031,0,0,0.386239558458328
6,99,1956,200,1,28.6399993896484,0,0,0.328712970018387
6,99,1956,200,1,61.25,0,0,0.328712970018387
6,99,1958,100,1,63.6300010681152,1,0,0.514653503894806
6,99,1958,100,1,78.129997253418,1,0,0.514653503894806
6,99,1960,200,1,16.8400001525879,0,1,0.428338229656219
6,99,1964,200,1,39.0699996948242,0,0,0.435577720403671
6,99,1964,200,1,24.3500003814697,0,0,0.435577720403671
6,99,1966,200,1,42.6699981689453,0,0,0.343620151281357
6,99,1966,200,1,29.1200008392334,0,0,0.343620151281357
6,99,1968,200,1,44.6699981689453,1,0,1
6,99,1968,200,1,61.2000007629395,1,0,1
6,99,1970,200,1,41.7599983215332,0,1,0.299653887748718
6,99,1974,200,1,67.6100006103516,0,0,0.430410295724869
6,99,1974,200,1,63.1500015258789,0,0,0.430410295724869
6,99,1976,200,1,50.9799995422363,0,0,0.326015383005142
6,99,1976,200,1,85.879997253418,0,0,0.326015383005142
6,99,1978,200,1,56.6500015258789,0,0,0.203904628753662
6,99,1978,200,1,75,0,0,0.203904628753662
6,99,1980,200,1,64.6399993896484,0,0,0
6,99,1980,200,1,65.2099990844727,0,0,0
6,99,1984,200,1,55.1699981689453,0,0,0.289656162261963
6,99,1984,200,1,58.8400001525879,0,0,0.289656162261963
6,99,1986,200,1,62.4000015258789,0,0,0
6,99,1986,200,1,63.2900009155273,0,0,0
6,99,1988,200,1,47.5400009155273,0,0,0.314209073781967
6,99,1988,200,1,61.4000015258789,0,0,0.314209073781967
11,99,1948,200,1,2.92000007629395,0,0,0.492080599069595
11,99,1948,200,1,2.35999989509583,0,0,0.492080599069595
11,99,1950,200,1,22.7000007629395,0,0,0.43345645070076
11,99,1950,200,1,-2.78999996185303,0,0,0.43345645070076
11,99,1954,100,1,74.3099975585938,1,0,0.549107015132904
11,99,1954,100,1,63.4099998474121,1,0,0.549107015132904
11,99,1956,200,1,48.8300018310547,0,1,0.480435013771057
11,99,1956,200,1,28.6399993896484,0,1,0.480435013771057
11,99,1958,100,1,68.0400009155273,1,0,0.502282619476318
11,99,1958,100,1,73.0400009155273,1,0,0.502282619476318
11,99,1960,100,1,74.5400009155273,1,1,0.504857003688812
11,99,1964,100,1,76.5899963378906,1,1,0.565722644329071
11,99,1964,100,1,77.7399978637695,1,1,0.565722644329071
11,99,1966,200,1,12.8000001907349,0,1,0.442275255918503
11,99,1966,200,1,10.5500001907349,0,1,0.442275255918503
11,99,1968,200,1,20.5300006866455,0,0,0.413270592689514
11,99,1968,200,1,13.0200004577637,0,0,0.413270592689514
11,99,1970,200,1,43.75,0,0,0.453362017869949
11,99,1970,200,1,57.0099983215332,0,0,0.453362017869949
11,99,1974,200,1,53.689998626709,0,0,0.403582602739334
11,99,1974,200,1,42.4099998474121,0,0,0.403582602739334
11,99,1976,200,1,26.3600006103516,0,0,0.480652987957001
11,99,1976,200,1,18.5400009155273,0,0,0.480652987957001
11,99,1978,200,1,26.8999996185303,0,0,0.414322406053543
11,99,1978,200,1,58,0,0,0.414322406053543
11,99,1980,200,1,23.0100002288818,0,0,0.377823442220688
11,99,1980,200,1,29.7600002288818,0,0,0.377823442220688
11,99,1984,100,1,53.9000015258789,1,1,0.585324645042419
11,99,1984,100,1,55.1699981689453,1,1,0.585324645042419
11,99,1986,100,1,66.2799987792969,1,1,0.664203882217407
11,99,1986,100,1,68.3899993896484,1,1,0.664203882217407
11,99,1988,100,1,75.6999969482422,1,1,0.675166428089142
11,99,1988,100,1,76.0199966430664,1,1,0.675166428089142
11,99,1990,100,1,56.6500015258789,1,1,0.66704910993576
11,99,1990,100,1,69.8600006103516,1,1,0.66704910993576
12,1,1948,200,1,54.2900009155273,0,0,0.463305324316025
12,1,1948,200,1,15.2399997711182,0,0,0.463305324316025
12,1,1950,200,1,43.1800003051758,0,0,0.432545602321625
12,1,1950,200,1,60.6300010681152,0,0,0.432545602321625
12,1,1954,200,1,32.7299995422363,0,0,0.455754578113556
12,1,1954,200,1,74.3099975585938,0,0,0.455754578113556
12,1,1956,200,1,36.5800018310547,0,0,0.415767550468445
12,1,1956,200,1,48.8300018310547,0,0,0.415767550468445
12,1,1958,200,1,40.3199996948242,0,0,0.495222270488739
12,1,1958,200,1,29.1200008392334,0,0,0.495222270488739
12,1,1960,200,1,38.4799995422363,0,0,0.423083126544952
12,1,1964,200,1,38.2299995422363,0,0,0.4373619556427
12,1,1964,200,1,52.2299995422363,0,0,0.4373619556427
12,1,1966,200,1,5.78000020980835,0,0,0.473870038986206
12,1,1966,200,1,16.1200008392334,0,0,0.473870038986206
12,1,1968,200,1,8.32999992370605,0,0,0.413731813430786
12,1,1968,200,1,13.0200004577637,0,0,0.413731813430786
12,1,1970,200,1,8.44999980926514,0,0,0.38569113612175
12,1,1970,200,1,8.06999969482422,0,0,0.38569113612175
12,1,1974,100,1,67.6100006103516,1,0,0.599004745483398
12,1,1974,100,1,83.8899993896484,1,0,0.599004745483398
12,1,1976,100,1,58.8300018310547,1,1,0.70794403553009
12,1,1976,100,1,70.4499969482422,1,1,0.70794403553009
12,1,1978,100,1,84.2799987792969,1,1,0.798020303249359
12,1,1978,100,1,76,1,1,0.798020303249359
12,1,1980,100,1,85.4700012207031,1,1,0.777558505535126
12,1,1980,100,1,43.8300018310547,1,1,0.777558505535126
